Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Nothing,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
05/26/2020,15.7,9.9,11.7,9.1,,9.27,0,0,24.1,195.79,48.4,20.3,70.2,84.58,Rain, Partially cloudy
05/27/2020,19.5,10,13.7,8.5,,15.89,0,0,21.5,244.96,27.7,19.7,58.3,77.44,Rain, Partially cloudy
05/28/2020,17.9,8.1,13.8,6.9,,3.31,0,0,22.5,261.63,38.4,19.5,48,74.9,Rain, Partially cloudy
05/29/2020,16.8,10.3,13.2,,,9.89,0,0,23.2,308.71,41.8,23.7,56.7,66.75,Rain, Partially cloudy
05/30/2020,13.8,7.8,10.3,5.4,,4.63,0,0,24,256.42,38.5,20.3,64.3,79.49,Rain, Partially cloudy
05/31/2020,13.7,8.1,10.8,4.6,,32.95,0,0,24.4,266,28.2,13.1,79.8,92.91,Rain, Overcast
06/01/2020,19.8,9.2,14.5,,,0.66,0,0,25.2,251.04,41.9,18.5,41.9,64.46,Rain, Partially cloudy
06/02/2020,17.9,9.9,13.6,9.1,,0.99,0,0,20.5,277.04,42.5,24.1,52.7,62.48,Rain, Partially cloudy
06/03/2020,18,8,13.5,7.2,,0.2,0,0,19.1,207.38,17.6,20.8,44.3,67.1,Rain, Partially cloudy
06/04/2020,23,5.9,15.3,4.2,,3.7,0,0,16.3,99.17,21.8,21.3,47.4,68.07,Rain, Partially cloudy
06/05/2020,20.1,13.1,16.5,,,9.05,0,0,20.7,198.54,52.7,18.1,69,82.55,Rain, Partially cloudy
06/06/2020,25.1,9.3,18.3,,,2.26,0,0,17.9,168.54,43.2,21.8,19.4,66.72,Rain
06/07/2020,26.2,13,18.7,,,3.32,0,0,18,111.29,39.6,23,62.4,78.48,Rain, Partially cloudy
06/08/2020,15.9,14,14.9,,,3.7,0,0,18,257.58,46.8,15.1,80.6,91.01,Rain, Overcast
06/09/2020,16.9,13,14.8,,,1,0,0,15.4,81.17,14,16.8,89.9,84.36,Rain, Overcast
06/10/2020,20.1,14.1,16.5,,,0.95,0,0,15.3,52.92,17.4,12.5,73.4,87.64,Rain, Partially cloudy
06/11/2020,24.1,13.2,18,,,8.31,0,0,16.2,156.54,43.2,11.2,60.7,86.69,Rain, Partially cloudy
06/12/2020,26,15.9,20.1,,,1.35,0,0,14.4,169.29,14,9.8,58.4,87.28,Rain, Partially cloudy
06/13/2020,30,17,23.7,,30.2,1.58,0,0,19.3,81.88,31,19.3,22.8,71.54,Rain
06/14/2020,21.1,16.8,18.5,,,0.3,0,0,25.2,41.96,24.2,18.5,73.6,85.25,Rain, Partially cloudy
06/15/2020,21.2,13,17.7,,,0.2,0,0,18,54.46,17.4,23.4,65.8,71.98,Rain, Partially cloudy
06/16/2020,18.9,14.2,16.8,,,2.27,0,0,16.3,68.42,14,18.8,75.7,83.76,Rain, Overcast
06/17/2020,22.3,16,18.2,,,16.69,0,0,14.9,220.29,17.3,12.7,70.7,91.63,Rain, Partially cloudy
06/18/2020,23.2,17,19.1,,,1.25,0,0,13.5,204.54,14.1,10.9,64.6,89.02,Rain, Partially cloudy
06/19/2020,21,15.9,18.3,,,23.01,0,0,21.5,234.92,32.4,11.1,73.3,91.22,Rain, Partially cloudy
06/20/2020,20.1,16,17.6,,,3.48,0,0,17.9,243.25,32.4,13.6,77.7,93.6,Rain, Overcast
06/21/2020,21.7,15.9,17.6,,,32.82,0,0,24,243.25,39,11.8,74.3,94.83,Rain, Partially cloudy
06/22/2020,19,17,18.1,,,9.2,0,0,21.6,288.17,24.8,13.5,74.3,91.91,Rain, Partially cloudy
06/23/2020,22,15.2,18.7,,,0.88,0,0,28.5,313.08,46.1,25.3,48.2,63.98,Rain, Partially cloudy
06/24/2020,18.2,13.1,15.7,,,0,0,0,21.6,242.5,20.8,18.4,68.2,84.54,Partially cloudy
06/25/2020,25,12.2,19.1,,,3.03,0,0,23,49.21,28.8,16.1,48.5,81.51,Rain, Partially cloudy
06/26/2020,26,17.1,20.8,,,6.35,0,0,19,63.58,28.8,16.3,60,80.8,Rain, Partially cloudy
06/27/2020,27.2,16.2,22,,28.1,1.78,0,0,25.2,176.04,50.4,21.3,37.8,75.28,Rain, Partially cloudy
06/28/2020,28.8,17.9,23.3,,29.1,6.79,0,0,21.6,233.83,36,22.8,31.3,72.98,Rain, Partially cloudy
06/29/2020,26.3,16.3,20,,,3.52,0,0,36.8,215.38,74.2,18.9,49.3,85.63,Rain, Partially cloudy
06/30/2020,24.9,15.1,20,,,0,0,0,31.5,237.75,49.5,22.9,27.9,67.1,Partially cloudy
07/01/2020,28.2,14.1,21.9,,28.4,0,0,0,27.9,210.67,46.8,27.3,14.7,66.2,Clear
07/02/2020,27.1,18.3,21.2,,28.2,1.05,0,0,25.5,214.79,68.4,16.6,61.8,81.53,Rain, Partially cloudy
07/03/2020,22.9,15.1,18.5,,,3.28,0,0,29.2,238,31.1,13.2,62.6,89.91,Rain, Partially cloudy
07/04/2020,25,15.8,20.2,,,8.78,0,0,12.4,218.67,14,19.4,34.9,69.84,Rain, Partially cloudy
07/05/2020,28.1,13.1,21.5,,28.2,0,0,0,23.1,200.63,36,23.5,1.8,65.61,Clear
07/06/2020,29,16,21.2,,28.8,2.04,0,0,38.1,224.96,67.9,24.5,31.5,73.93,Rain, Partially cloudy
07/07/2020,18.6,12,15.8,,,1.77,0,0,29.2,278.79,42.5,26.7,55.4,64.75,Rain, Partially cloudy
07/08/2020,21.9,8.7,14.9,,,1.96,0,0,27.7,246.92,27.6,19.7,55.1,72.56,Rain, Partially cloudy
07/09/2020,22.8,11.9,17.2,,,5.89,0,0,11.7,211.21,36,17.9,66,76.84,Rain, Partially cloudy
07/10/2020,30.2,14.2,23.5,,29.8,0.5,0,0,27.9,189.21,57.6,23.8,34.5,61.85,Rain, Partially cloudy
07/11/2020,23.8,11.1,15.9,,,5.26,0,0,25.1,258.33,36.5,15.8,68.7,84.15,Rain, Partially cloudy
07/12/2020,19.2,10,14.5,9.2,,4.14,0,0,14.5,206.92,17.3,23.6,52,73.02,Rain, Partially cloudy
07/13/2020,18,8.8,14.3,8,,0,0,0,15.9,227.92,17.3,24,58.6,73.57,Partially cloudy
07/14/2020,22.8,7.8,16.2,,,0.1,0,0,10.8,106.83,14,24.2,18,67.09,Rain
07/15/2020,25,9.8,18.3,,,0,0,0,21,137.71,36,24.2,27.8,63.22,Partially cloudy
07/16/2020,17.8,12.3,15.2,,,24.4,0,0,16.9,247.54,17.4,14.6,59.6,89.77,Rain, Partially cloudy
07/17/2020,19.7,10.2,15.3,,,2.75,0,0,10.9,200.04,25.2,13.9,65.6,82.29,Rain, Partially cloudy
07/18/2020,24.7,14.1,18,,,8.52,0,0,24,96.92,39.6,14,65.8,86.95,Rain, Partially cloudy
07/19/2020,25.8,15,19.7,,,0.4,0,0,25.5,60.17,27.8,21.4,60,77.79,Rain, Partially cloudy
07/20/2020,27.2,13.8,20.7,,27.3,1,0,0,30,196.96,46.8,21.4,36.6,72.13,Rain, Partially cloudy
07/21/2020,22.2,15,18.6,,,5.23,0,0,15.8,229.88,17.3,15.5,49.8,78.62,Rain, Partially cloudy
07/22/2020,23,12.1,18.1,,,0,0,0,16.9,228.42,32.4,18.2,37.4,63.18,Partially cloudy
07/23/2020,22,10.9,17.5,,,0,0,0,12.4,135.88,14,21.1,55.2,64.97,Partially cloudy
07/24/2020,26.9,11.8,19.2,,26.8,5.35,0,0,17.1,123.21,36,22.4,45.2,66.22,Rain, Partially cloudy
07/25/2020,26.7,13.9,20.4,,26.9,1.08,0,0,11.8,216.33,13.9,19.8,47.9,71.12,Rain, Partially cloudy
07/26/2020,27.6,13.3,20.9,,27.3,5.11,0,0,25.9,140.75,43.2,23.8,30.7,67.53,Rain, Partially cloudy
07/27/2020,28,16.2,21.2,,28,4.28,0,0,12.4,218.7,36,23,59.7,72.43,Rain, Partially cloudy
07/28/2020,31,14.9,23.7,,30.8,0,0,0,21.7,148.83,46.8,23.5,32.4,63.41,Partially cloudy
07/29/2020,27.6,18.6,22.9,,27.7,5.88,0,0,19.4,239.54,54,24.5,45.4,68.14,Rain, Partially cloudy
07/30/2020,26.8,13.8,20.7,,26.6,0,0,0,22.5,227.04,24.3,22.5,21.9,62.31,Clear
07/31/2020,25.6,14.1,19.3,,,0,0,0,24.7,228.38,44.6,25.5,42.4,58.93,Partially cloudy
08/01/2020,24,10.9,17.7,,,0,0,0,16.3,216.25,24.8,23.6,12.9,64.72,Clear
08/02/2020,27.1,9.9,19.1,9.6,26.8,0,0,0,10.8,132.08,10.7,22.7,43.5,64.62,Partially cloudy
08/03/2020,26.9,16.6,20.9,,27.1,0.69,0,0,19.3,142.08,27.7,21.8,68.3,70.21,Rain, Partially cloudy
08/04/2020,21.8,16.9,18.6,,,14.69,0,0,21.6,200.17,20.9,14.1,67.1,87.15,Rain, Partially cloudy
08/05/2020,20.9,16,18.2,,,6.11,0,0,19,110,28.8,18.3,67.4,81.17,Rain, Partially cloudy
08/06/2020,26.9,17,20.6,,27.7,0,0,0,16.9,62.54,28.8,19.9,61.3,76.48,Partially cloudy
08/07/2020,31,15.1,23.1,,30.2,0.1,0,0,24.2,77.5,27.7,17.8,9.2,66.14,Rain
08/08/2020,31.1,15.8,23.8,,30.3,0.1,0,0,20.7,79.21,38.4,19,12.5,64.3,Rain
08/09/2020,30,17,23.9,,29.9,0,0,0,28.4,114,48.7,19.2,16.2,65.71,Clear
08/10/2020,29.1,16.8,22.8,,28.7,0.98,0,0,16.3,82.67,48.6,21.7,26.5,68.31,Rain, Partially cloudy
08/11/2020,29.1,16.9,22.2,,28.4,14.7,0,0,18.8,98.67,54,23.7,45.4,69.35,Rain, Partially cloudy
08/12/2020,27.1,14.8,20.9,,26.7,0,0,0,13.4,72.92,25.2,24.1,4.1,65.44,Clear
08/13/2020,28,11,20.3,,27.4,0,0,0,11.8,96.21,10.5,24.7,18.3,60.97,Clear
08/14/2020,28.8,14.8,22.1,,27.9,1,0,0,20.5,45.92,50.4,25.3,36,55.42,Rain, Partially cloudy
08/15/2020,26.2,14.8,21,,,0,0,0,21.7,40.92,39.6,23.9,44.7,59.11,Partially cloudy
08/16/2020,27.1,15.8,20.2,,27.2,16.19,0,0,25.1,81.42,48.8,24.2,42.1,66.17,Rain, Partially cloudy
08/17/2020,27,17.2,20.9,,27.6,12.06,0,0,15.4,149.63,21.2,18.2,60.4,80.74,Rain, Partially cloudy
08/18/2020,23.1,17,18.6,,,25.3,0,0,12.5,207.75,20.9,12.6,69,91.41,Rain, Partially cloudy
08/19/2020,20,17,18.5,,,13.94,0,0,16.9,227.46,17.5,8.2,66,91.77,Rain, Partially cloudy
08/20/2020,25.8,16.1,20.7,,,0.3,0,0,17.9,237.88,17.4,15.7,45.6,75.6,Rain, Partially cloudy
08/21/2020,29,13.8,21.5,,28.8,0,0,0,9.9,175.04,10.6,20,4.8,70,Clear
08/22/2020,31.1,15.2,23.3,,32,4,0,0,27.4,200.38,54,22.8,18.7,70.19,Rain
08/23/2020,24.4,17.9,20.1,,,11.45,0,0,15.4,227.04,52.1,19.7,61.7,83.89,Rain, Partially cloudy
08/24/2020,24.5,15,19.1,,,0,0,0,16.2,226.92,17.3,22,32.3,71.43,Partially cloudy
08/25/2020,22,12,16.8,,,3.7,0,0,21.6,224.58,24.3,23.3,32.6,72.99,Rain, Partially cloudy
08/26/2020,26.8,10.9,18.4,,26.6,2.1,0,0,43.6,158.04,62.9,24.8,47.3,69.14,Rain, Partially cloudy
08/27/2020,21,12.8,18,,,0.3,0,0,33.4,246.08,48.9,26.6,64.8,63.34,Rain, Partially cloudy
08/28/2020,24,8,16.7,,,0,0,0,12.7,136.42,32.4,26.2,24.5,66.82,Clear
08/29/2020,23.2,14.9,19.3,,,0.1,0,0,21.8,149.5,61.2,27.1,72.2,73.87,Rain, Partially cloudy
08/30/2020,31.4,15.7,22.8,,32.4,0.41,0,0,20.4,118.96,69.7,28,53.1,69.07,Rain, Partially cloudy
08/31/2020,22.7,14.8,17.6,,,1.43,0,0,33.2,218.08,57.4,34.7,60.4,74.77,Rain, Partially cloudy
09/01/2020,16.3,12.9,14.3,,,30.85,0,0,23.6,95.92,39.6,11.6,73.7,94.51,Rain, Partially cloudy
09/02/2020,17.8,10.5,13.5,,,8.75,0,0,21.6,215.71,20.9,21.6,56.5,85.72,Rain, Partially cloudy
09/03/2020,21,6.9,13.8,,,0.1,0,0,16.9,192.79,17.3,20.8,33.4,77.24,Rain, Partially cloudy
09/04/2020,21.9,8.7,16,,,0.1,0,0,28.6,208.5,43.2,22.8,45.5,77.84,Rain, Partially cloudy
09/05/2020,26.9,14,20.3,,27.3,0.2,0,0,20.9,193.5,57.1,22.6,52.2,74.52,Rain, Partially cloudy
09/06/2020,17,14.8,16,,,11.8,0,0,13.4,240.46,57.1,18.7,77.9,90.32,Rain, Overcast
09/07/2020,16.9,10.9,14.3,,,6.26,0,0,9.9,156.29,10.6,15.1,57,88.85,Rain, Partially cloudy
09/08/2020,20.1,6.9,13.7,6.3,,0,0,0,19.5,216.54,20.8,16.4,31.2,78.37,Partially cloudy
09/09/2020,24.7,10.9,17.5,,,0,0,0,11.9,203.29,10.7,21.2,13.6,71.61,Clear
09/10/2020,19,11.1,15.2,,,0.16,0,0,16.9,222.08,17.4,17.1,40.2,86.01,Rain, Partially cloudy
09/11/2020,21.9,7.1,14.5,5.5,,0,0,0,15.8,58.08,10.5,18.8,16.1,77.77,Clear
09/12/2020,25.9,9,17,8.2,,0.2,0,0,13.3,86.96,7.1,20.3,9.5,76.12,Rain
09/13/2020,25,12.1,18.4,,,0.1,0,0,18.9,173.08,20.8,19.4,49.8,79.56,Rain, Partially cloudy
09/14/2020,27.7,12,19.1,,27.8,0.2,0,0,5.3,153.21,7.1,17.6,25,76.71,Rain
09/15/2020,26.9,11.8,19,,27.4,0.2,0,0,15.8,52.17,14,16.8,9.1,77,Rain
09/16/2020,28,13.1,20.1,,28.2,0,0,0,15.4,145.96,14.1,17,45.9,75.4,Partially cloudy
09/17/2020,18.7,9.8,16,,,1,0,0,16.1,266.17,34.4,18.9,58.9,76.44,Rain, Partially cloudy
09/18/2020,16.9,4.8,10.9,5.4,,0.1,0,0,14.4,148.04,17.3,27.1,17.6,70.13,Rain
09/19/2020,19.1,4.3,11.3,4.7,,0,0,0,15.9,61.29,17.4,23,41.6,71.26,Partially cloudy
09/20/2020,20.1,7.1,13,5.6,,0,0,0,15.3,50.25,17.6,21.4,59.7,74.22,Partially cloudy
09/21/2020,23.8,6.8,14.6,6.1,,0,0,0,7.4,106.17,10.4,19.2,0.6,72.47,Clear
09/22/2020,25.2,7.3,15.8,,,0,0,0,11,85.33,10.6,18.5,2.9,72.22,Clear
09/23/2020,23,8.7,15.7,7.3,,0,0,0,11.8,93.38,25.2,15.9,49,79.4,Partially cloudy
09/24/2020,22,12.2,17.2,,,0.35,0,0,19.1,155.5,32.4,15.2,61.2,82.77,Rain, Partially cloudy
09/25/2020,22,9.3,15.6,8.3,,0.93,0,0,17.1,57.17,28.8,12.9,64.4,86.32,Rain, Partially cloudy
09/26/2020,18,9.7,14.5,7.2,,9.16,0,0,25,163,28.2,20.5,72.7,85.75,Rain, Partially cloudy
09/27/2020,13,5.9,9.6,5.7,,0.7,0,0,26.1,238.33,39.6,25.9,56.9,78.38,Rain, Partially cloudy
09/28/2020,13.9,3.3,9.4,0.7,,3.01,0,0,21.5,36.88,20.8,18.6,61.7,89.16,Rain, Partially cloudy
09/29/2020,14.9,11,12.3,,,16.15,0,0,21.6,229.25,20.8,11.5,76.9,91.18,Rain, Overcast
09/30/2020,12.9,11.9,12.5,,,23.04,0,0,19,268.63,28.8,6.2,69.2,93.6,Rain, Partially cloudy
10/01/2020,12.9,11.7,12.1,,,13.08,0,0,9.9,243.13,10.5,8.9,70.4,95.24,Rain, Partially cloudy
10/02/2020,18,11.1,13.6,,,0.57,0,0,14.4,70.63,28.8,12.6,69.7,91.32,Rain, Partially cloudy
10/03/2020,24.1,11.8,17,,,0.25,0,0,22.5,73.67,46.8,19,62.2,76.05,Rain, Partially cloudy
10/04/2020,21.1,10.7,16.7,,,8.03,0,0,30.3,141.83,56.7,23.5,45.2,72.44,Rain, Partially cloudy
10/05/2020,19.8,7.8,13.2,6.2,,0.1,0,0,24.3,110,50.4,23.7,36.7,80.86,Rain, Partially cloudy
10/06/2020,20.1,8.1,13.2,8.1,,0,0,0,14.5,207,43.2,21.6,42.8,76.78,Partially cloudy
10/07/2020,16.1,7,11.4,6.3,,4.5,0,0,25,196.38,43.2,19.9,74.6,83.66,Rain, Partially cloudy
10/08/2020,15.1,6.9,11.4,,,5.65,0,0,14.2,212.42,13.9,14,75.4,85.4,Rain, Overcast
10/09/2020,18.8,4.7,10.9,3.3,,0,0,0,21.6,167.75,14,13.7,56.5,85.09,Partially cloudy
10/10/2020,18,7.9,12.4,7.3,,0.4,0,0,27,169.25,43.2,11,73.8,88.62,Rain, Partially cloudy
10/11/2020,11.8,8.9,9.9,7.2,,8.77,0,0,13.3,171.13,41.4,13.4,92.6,86.5,Rain, Overcast
10/12/2020,8.9,5.8,7.4,3.8,,24.19,0,0,18.9,168.04,36,11,92.9,90.85,Rain, Overcast
10/13/2020,6.8,5.1,5.9,3.1,,39.33,0,0,17.9,273.25,28.8,7.4,93.4,93.5,Rain, Overcast
10/14/2020,8,6,6.9,3.7,,11.11,0,0,16.9,185.33,50.4,17.8,93.9,85.42,Rain, Overcast
10/15/2020,10.2,6.8,7.8,3.4,,11.25,0,0,21.7,207.13,50.4,13.2,88.4,88.06,Rain, Overcast
10/16/2020,7.1,4.8,6.4,3.1,,5.54,0,0,18,30.71,17.6,8.9,88,92.35,Rain, Overcast
10/17/2020,7.6,5.2,6.3,2.5,,9.96,0,0,17,234.79,17.6,9.4,91.8,94.84,Rain, Overcast
10/18/2020,9.1,4,6.8,0.7,,0.9,0,0,28.7,233.5,25.4,17.6,90.7,85.18,Rain, Overcast
10/19/2020,10.9,6.8,8.4,4.1,,0.1,0,0,20.9,226.88,25.4,19.8,84.8,79.11,Rain, Overcast
10/20/2020,15.1,1.8,7.4,0.2,,0.1,0,0,12.7,89.13,54,12.8,49.7,80.07,Rain, Partially cloudy
10/21/2020,15.1,4,8.7,3.3,,0,0,0,11.2,139.5,57.6,14.6,78.6,82.91,Overcast
10/22/2020,19.6,4.9,10.9,5.9,,0,0,0,11.8,208.13,14.4,10.9,56,82.14,Partially cloudy
10/23/2020,14.2,5.2,9.4,4.5,,0.1,0,0,11.7,192.75,10.5,5.1,63.5,90.57,Rain, Partially cloudy
10/24/2020,14.7,6.9,11,6.2,,0.39,0,0,17.9,217.46,17.3,4.6,66.1,92.49,Rain, Partially cloudy
10/25/2020,10.9,6.2,8.8,5.5,,0.5,0,0,15.2,87.29,17.2,2.5,74.4,97.39,Rain, Partially cloudy
10/25/2020,16.9,8,11.4,6.1,,0.1,0,0,11.1,74.5,68.4,9.8,64,87.37,Rain, Partially cloudy
10/26/2020,20,10,13.8,8.8,,0,0,0,14.6,122.67,41.6,18.5,56.2,75.76,Partially cloudy
10/27/2020,17.7,7.1,11.2,6.4,,0,0,0,12.8,147.5,14,8.1,51.9,88.55,Partially cloudy
10/28/2020,15,3.9,8.4,1.8,,2.1,0,0,26.6,215.79,45.1,10.7,73,88.91,Rain, Partially cloudy
10/29/2020,10.9,5.1,8.1,2.9,,2.95,0,0,20.6,219.29,43.2,13.4,69.3,84.91,Rain, Partially cloudy
10/30/2020,12,3.1,8.5,1.4,,10.22,0,0,24.2,126.96,43.2,14.2,60,86.35,Rain, Partially cloudy
10/31/2020,9.7,2.3,6.2,1.3,,0.65,0,0,16.3,93.54,13.9,5.9,80.3,92.8,Rain, Overcast
11/01/2020,12.8,4.3,9.4,4.4,,1.44,0,0,10,151.08,43.2,4,75.1,96.56,Rain, Overcast
11/02/2020,15.9,10.1,13.4,,,2.59,0,0,11.8,226.38,10.5,7.1,88.4,94.45,Rain, Overcast
11/03/2020,12.2,8.9,10.8,6.9,,16.55,0,0,20.8,158.96,17.4,7.2,93.3,94.99,Rain, Overcast
11/04/2020,8.9,2,6.2,0.3,,3.88,0,0,16.9,269.29,17.4,14,54.2,85.79,Rain, Partially cloudy
11/05/2020,10.1,0.5,5.3,-1.5,,0.1,0,0,27.5,203.79,24.3,10.3,54.3,85.7,Rain, Partially cloudy
11/06/2020,10.2,4.8,7.1,2.9,,0.1,0,0,10.8,101.88,10.4,5.3,57.4,90.73,Rain, Partially cloudy
11/07/2020,12.5,2.1,5.9,0.3,,0.1,0,0,9.9,153.33,7.3,4.7,28.3,91.39,Rain, Partially cloudy
11/08/2020,5.8,0.8,3.6,-1.5,,0.1,0,0,17.8,80.33,20.8,1.4,73.4,98.02,Rain, Partially cloudy
11/09/2020,5,2.9,4.3,-1.1,,0.5,0,0,18.9,73.17,20.8,4.2,97,96.47,Rain, Overcast
11/10/2020,4.9,3.8,4.2,1.3,,0,0,0,10.8,143.54,10.6,7.4,94.5,93.38,Overcast
11/11/2020,6,4,4.8,1.5,,0,0,0,10.9,95.13,10.7,12.9,97.5,86.04,Overcast
11/12/2020,9.8,4.8,6.9,3.8,,0,0,0,15.4,176.75,17.7,14.2,93.3,81.81,Overcast
11/13/2020,10.6,1.1,6,-0.5,,0,0,0,14.5,205.96,14,9.2,60.3,88.09,Partially cloudy
11/14/2020,12.1,1.4,5.7,0.7,,0.1,0,0,10,206.71,25.2,6,48.1,89.26,Rain, Partially cloudy
11/15/2020,10.7,0.9,5.9,-2.4,,0,0,0,25.7,137.79,46.8,10.5,73.1,87.47,Partially cloudy
11/16/2020,11.2,4.4,8.1,5,,1,0,0,16.8,216.83,17.4,11.6,77.8,82.56,Rain, Overcast
11/17/2020,12.9,3.9,7.9,3.2,,0,0,0,14.4,205.54,43.2,12.6,74.1,84.31,Partially cloudy
11/18/2020,13.8,-0.4,6.1,-2.7,,0.3,0,0,28.8,173.08,50.4,12.3,52,81.13,Rain, Partially cloudy
11/19/2020,6.8,-2.7,3.9,-5.2,,0.74,0,0,22.4,271,32.4,16.2,56.1,75.99,Rain, Partially cloudy
11/20/2020,4,-3.2,-0.1,-5.9,,0.1,0,0,14.3,227.92,17.3,9.9,48,83.45,Rain, Partially cloudy
11/21/2020,8.7,-3,2.1,-6.9,,0.1,0,0,24.3,222.17,54,15.5,58,61.91,Rain, Partially cloudy
11/22/2020,5.9,3.8,4.4,-0.3,,0.11,0,0,23.3,225.5,17.6,15,91,70.31,Rain, Overcast
11/23/2020,8,-0.9,4,-2.7,,0.1,0,0,18,214.08,17.6,13.1,47.2,78.24,Rain, Partially cloudy
11/24/2020,5.7,-4.8,-0.8,-7.3,,0.1,0,0,10.1,151.5,32.4,6.8,4,85.05,Rain
11/25/2020,3.2,-6.1,-1.7,-9.6,,0.1,0,0,20.1,211.75,21.2,5.4,19.3,88.42,Rain
11/26/2020,1.9,-1.9,0.5,-5.9,,0.9,0,0,16.3,212.92,17.5,4.7,88.4,93.27,Rain, Overcast
11/27/2020,3.1,0.9,1.9,-3.2,,3.67,0,0,17,248.33,21.2,8.5,88.9,90.4,Rain, Overcast
11/28/2020,1.8,-0.9,0.3,-4.7,,1.73,0,0,15.3,246.71,14.2,8.4,90.8,91.42,Rain, Overcast
11/29/2020,0.9,-2,-0.6,-3.8,,4.61,0,0,10.9,188.21,10.5,3.9,93.9,93.85,Rain, Overcast
11/30/2020,3,-5,-1.5,-8.4,,0,0,0,9.3,74.92,10.6,10.1,19.4,83.19,Clear
12/01/2020,-4.1,-6.1,-4.6,-10.9,,0.1,0,0,16.8,55.58,17.5,4,84.8,93.74,Rain, Overcast
12/02/2020,-0.1,-6.3,-3.3,-12.1,,0,0,0,15.9,48.5,17.5,6.5,79.4,89.24,Overcast
12/03/2020,9.9,-1.9,3,-5.9,,0,0,0,21.9,50.58,22.4,14.6,57.1,80.97,Partially cloudy
12/04/2020,10.2,4.2,7.3,1.5,,0,0,0,18,47.29,25.1,16.8,82.5,77.19,Overcast
12/05/2020,13.8,0.5,5.7,-3.4,,0,0,0,31.2,44.5,41.1,15.3,56.4,82.29,Partially cloudy
12/06/2020,4.3,0.1,2,-5.2,,0,0,0,30.9,42.54,41.4,15.7,70.3,86.87,Partially cloudy
12/07/2020,2,-1.8,-0.2,-6.6,,0.79,0,0,22.5,48.13,24.8,10.2,67.4,89.13,Rain, Partially cloudy
12/08/2020,-0.2,-2.9,-1.8,-9.4,,0.2,0,0,27.9,50.25,28.4,5.5,96.4,93.84,Rain, Overcast
12/09/2020,-0.2,-3,-1.8,-9.8,,4.25,0,0,27.8,79.17,28.4,4.4,95.3,96.44,Rain, Overcast
12/10/2020,0.1,-2.7,-1.2,-5.7,,0,0,0,14.3,62.83,14.3,0.9,60.6,98.04,Partially cloudy
12/11/2020,1,-1,0.1,-6.1,,0.1,0,0,19.1,55.08,17.4,1,62.9,99.62,Rain, Partially cloudy
12/12/2020,0.8,-0.2,0,-3,,0.2,0,0,8.3,188.63,10.4,3.3,91.9,99.29,Rain, Overcast
12/13/2020,2,-0.1,0.6,-3.7,,0.1,0,0,10.9,149.42,10.7,7.4,94.4,94.22,Rain, Overcast
12/14/2020,0.9,-2,-1.2,-5.4,,0,0,0,10.8,97.21,10.7,1.5,71.8,98.6,Partially cloudy
12/15/2020,3.1,-2.9,0.2,-1.1,,0,0,0,10.9,217.79,10.6,3.1,72.8,94.24,Partially cloudy
12/16/2020,2,0.9,1.7,-1.7,,0,0,0,10.9,131.33,10.7,3.2,91.4,92.75,Overcast
12/17/2020,5.1,-1,2.1,-3,,0,0,0,13.5,205.33,14.2,4.5,73,92.71,Partially cloudy
12/18/2020,0,-2.7,-1.3,-4.4,,0,0,0,6.2,176.92,7.1,0.3,53.1,98.08,Partially cloudy
12/19/2020,-1.8,-2.1,-2,-5.7,,0,0,0,10.9,73.92,10.6,0.1,54,98.92,Partially cloudy
12/20/2020,0.8,-2.2,-0.9,-4.6,,0,0,0,6.3,76.83,7.1,1.5,71.2,98.56,Partially cloudy
12/21/2020,4.7,-2.8,0.9,-5.8,,2.79,0,0,8.3,122.04,14.4,2.1,82.2,98,Rain, Overcast
12/22/2020,7.9,5.2,6.8,3.1,,7.19,0,0,13.5,169.17,16,3.9,88.6,98.04,Rain, Overcast
12/23/2020,8.7,4,5.9,1.8,,10.97,0,0,24.3,177.38,24.9,9.9,81.2,94.7,Rain, Overcast
12/24/2020,6,1.8,3.1,-2.3,,1.84,0,0,28.3,268.42,54,20.7,88.4,85.91,Rain, Overcast
12/25/2020,1.1,-3,0,-5.4,,0.75,0,0,23.4,238.33,24.4,15,75.1,83.88,Rain, Overcast
12/26/2020,1.9,-7.9,-3.1,-11.2,,0,0,0,18.1,77.08,21.2,14.1,18.4,81.73,Clear
12/27/2020,7,-1.3,3.3,-5.1,,0.1,0,0,21.8,82.42,43.6,24.5,65.3,75.87,Rain, Partially cloudy
12/28/2020,9.1,3.8,6.4,0.6,,1.01,0,0,28,147.88,46.2,26.5,63.6,66.55,Rain, Partially cloudy
12/29/2020,6.5,1.4,3.5,-0.5,,2.23,0,0,17.9,155.46,17.1,11.7,85.3,92.05,Rain, Overcast
12/30/2020,3.8,-1.2,0.9,-3.1,,0.57,0,0,8.3,237.83,10.4,2.4,77.1,97.98,Rain, Overcast
12/31/2020,3.8,-1.2,0.9,-3.1,,0.57,0,0,8.3,237.83,10.4,2.4,77.1,97.98,Rain, Overcast
01/01/2021,-0.3,-1.4,-1.1,-4.8,,0,0,0,10.8,92.58,10.8,0.8,78.2,98.5,Overcast
